Symbol,Company Name,Quant Rating,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
IHS,IHS Holding Limited,Rating: Hold2.90,Rating: Buy4.00,Rating: Buy4.37,1.09B,-,A+,A,D,C,F
EDR,"Endeavor Group Holdings, Inc.",Rating: Hold2.90,Rating: Not Covered,Rating: Hold3.25,14.20B,0.79,F,A+,C,B+,C-
TSEM,Tower Semiconductor Ltd.,Rating: Hold2.90,Rating: Buy3.50,Rating: Strong Buy5.00,5.27B,-,C+,D+,C-,B+,F
TIMB,TIM S.A.,Rating: Hold2.90,Rating: Buy4.00,Rating: Buy4.00,6.60B,4.17,A,A,A-,D,C+
ULH,"Universal Logistics Holdings, Inc.",Rating: Hold2.90,Rating: Not Covered,Rating: Hold3.00,1.35B,0.82,B+,D,D+,A-,D+
DAC,Danaos Corporation,Rating: Hold2.90,Rating: Hold3.00,Rating: Buy4.00,1.53B,4.11,A+,C-,A+,C-,F
UEIC,Universal Electronics Inc.,Rating: Hold2.90,Rating: Hold3.00,Rating: Strong Buy5.00,149.04M,-,C,A+,C-,B+,D-
RELL,"Richardson Electronics, Ltd.",Rating: Hold2.90,Rating: Buy4.00,Rating: Strong Buy5.00,205.50M,1.68,B+,B,C-,B+,D
EQX,Equinox Gold Corp.,Rating: Hold2.90,Rating: Hold3.33,Rating: Buy3.88,2.55B,-,B-,A+,C,B-,D-
CRCT,"Cricut, Inc.",Rating: Hold2.90,Rating: Sell2.00,Rating: Sell2.25,1.11B,1.94,B+,F,A,C-,B
HAIN,"The Hain Celestial Group, Inc.",Rating: Hold2.90,Rating: Strong Buy5.00,Rating: Buy3.57,778.38M,-,B,C,C-,B,C+
MRC,MRC Global Inc.,Rating: Hold2.90,Rating: Not Covered,Rating: Strong Buy5.00,1.19B,-,A,D+,C+,B-,C
CIG,Companhia Energética de Minas Gerais - CEMIG,Rating: Hold2.90,Rating: Buy4.00,Rating: Hold3.33,6.20B,7.14,A+,F,A-,C,D
IPAR,"Interparfums, Inc.",Rating: Hold2.90,Rating: Sell2.00,Rating: Buy4.20,4.42B,2.08,D+,B-,C,B,B-
PSTV,"Plus Therapeutics, Inc.",Rating: Hold2.90,Rating: Not Covered,Rating: Strong Buy4.50,7.43M,-,A,A-,F,C-,A
HCAT,"Health Catalyst, Inc.",Rating: Hold2.89,Rating: Buy4.00,Rating: Buy4.13,526.33M,-,B-,C,B+,B+,D+
OTIS,Otis Worldwide Corporation,Rating: Hold2.89,Rating: Hold3.25,Rating: Buy3.52,40.95B,1.47,F,B-,A-,C+,C
TECK,Teck Resources Limited,Rating: Hold2.89,Rating: Hold3.33,Rating: Buy4.04,23.63B,0.80,D+,D-,B-,C+,C+
RPRX,Royalty Pharma plc,Rating: Hold2.89,Rating: Strong Buy5.00,Rating: Buy4.40,15.67B,3.16,A,F,D+,B-,B-
FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",Rating: Hold2.89,Rating: Not Covered,Rating: Buy3.91,28.81B,4.77,B+,B,B+,D,B+
LI,Li Auto Inc.,Rating: Hold2.89,Rating: Strong Buy4.50,Rating: Buy4.42,23.25B,-,B,D,A,D+,C+
MRMD,MariMed Inc.,Rating: Hold2.89,Rating: Not Covered,Rating: Strong Buy5.00,57.20M,-,A,C-,B+,D,B+
LIEN,"Chicago Atlantic BDC, Inc.",Rating: Hold2.89,Rating: Not Covered,Rating: Hold3.00,290.73M,7.85,D+,A+,A+,C,F
GRBK,"Green Brick Partners, Inc.",Rating: Hold2.89,Rating: Hold3.00,Rating: Hold3.00,3.17B,-,B,C,C+,B,C
SPT,"Sprout Social, Inc.",Rating: Hold2.89,Rating: Hold2.50,Rating: Buy3.71,1.82B,-,C+,A+,C+,D,B-
CDZI,Cadiz Inc.,Rating: Hold2.89,Rating: Not Covered,Rating: Strong Buy5.00,318.78M,-,B-,B,F,A,F
HCWB,HCW Biologics Inc.,Rating: Hold2.89,Rating: Not Covered,Rating: Buy4.00,22.36M,-,D,B+,F,C-,B+
TEL,TE Connectivity plc,Rating: Hold2.89,Rating: Buy4.00,Rating: Buy3.76,45.22B,1.68,C-,D-,A,C,D+
DHR,Danaher Corporation,Rating: Hold2.89,Rating: Buy4.00,Rating: Buy4.42,172.50B,0.44,F,F,A+,C+,D
HOLX,"Hologic, Inc.",Rating: Hold2.89,Rating: Hold3.00,Rating: Buy3.73,18.45B,-,D-,D,A,B,D
HMENF,Hemisphere Energy Corporation,Rating: Hold2.89,Rating: Hold3.00,Rating: Strong Buy5.00,129.35M,7.03,A-,A-,A,B,D
ACCD,"Accolade, Inc.",Rating: Hold2.89,Rating: Hold3.00,Rating: Buy4.26,302.01M,-,D+,C,B+,D,A
BAESY,BAE Systems plc,Rating: Hold2.89,Rating: Buy3.50,Rating: Hold3.00,48.77B,2.46,C+,D,A,C-,B-
DOV,Dover Corporation,Rating: Hold2.89,Rating: Hold3.00,Rating: Buy4.23,28.33B,0.99,D,D,A-,B,C-
OCFT,"OneConnect Financial Technology Co., Ltd.",Rating: Hold2.89,Rating: Not Covered,Rating: Hold3.00,105.25M,-,A,B+,D-,B+,C+
NFG,National Fuel Gas Company,Rating: Hold2.89,Rating: Buy3.50,Rating: Hold3.33,5.76B,3.18,B-,D-,C+,B,D+
NVGS,Navigator Holdings Ltd.,Rating: Hold2.89,Rating: Strong Buy4.50,Rating: Strong Buy5.00,1.09B,1.27,C-,A+,B+,C+,B-
HESM,Hess Midstream LP,Rating: Hold2.89,Rating: Hold3.00,Rating: Buy4.00,8.13B,7.07,B,B-,B+,B-,B-
CHT,"Chunghwa Telecom Co., Ltd.",Rating: Hold2.89,Rating: Hold3.00,Rating: Hold3.00,29.48B,3.81,D,D-,A-,C,B-
CRC,California Resources Corporation,Rating: Hold2.89,Rating: Not Covered,Rating: Strong Buy4.60,5.36B,2.25,C-,C-,B-,B+,C+
CLH,"Clean Harbors, Inc.",Rating: Hold2.89,Rating: Buy4.00,Rating: Buy4.38,13.89B,-,D+,C-,C+,B+,C-
CODA,"Coda Octopus Group, Inc.",Rating: Hold2.89,Rating: Not Covered,Rating: Strong Buy5.00,98.97M,-,D+,D-,D+,A-,D
ACU,Acme United Corporation,Rating: Hold2.89,Rating: Buy4.00,Rating: Strong Buy5.00,165.93M,1.35,B+,A-,C-,C,B-
PRVA,"Privia Health Group, Inc.",Rating: Hold2.89,Rating: Not Covered,Rating: Strong Buy4.57,2.60B,-,D-,D+,A-,B,D+
ZTO,ZTO Express (Cayman) Inc.,Rating: Hold2.88,Rating: Hold3.00,Rating: Strong Buy4.59,15.45B,5.05,A,B,A,D,C+
MGEE,"MGE Energy, Inc.",Rating: Hold2.88,Rating: Not Covered,Rating: Strong Sell1.00,3.79B,1.65,D-,B-,C-,A,F
ATEX,Anterix Inc.,Rating: Hold2.88,Rating: Not Covered,Rating: Strong Buy4.66,648.10M,-,D,D+,D-,C,B
CCEP,Coca-Cola Europacific Partners PLC,Rating: Hold2.88,Rating: Buy4.00,Rating: Buy4.30,35.79B,2.70,D+,D+,A-,B,C-
CRBU,"Caribou Biosciences, Inc.",Rating: Hold2.88,Rating: Buy4.00,Rating: Buy4.33,199.22M,-,A-,C-,B-,D+,A-
EPAC,Enerpac Tool Group Corp.,Rating: Hold2.88,Rating: Hold3.00,Rating: Buy4.00,2.59B,0.08,C,B,B,A-,D+
EXP,Eagle Materials Inc.,Rating: Hold2.88,Rating: Hold3.00,Rating: Buy4.00,10.26B,0.33,F,D+,A,A-,C-
PACK,Ranpak Holdings Corp.,Rating: Hold2.88,Rating: Not Covered,Rating: Buy4.00,653.57M,-,C-,B-,C,A,D+
MGM,MGM Resorts International,Rating: Hold2.88,Rating: Buy3.50,Rating: Buy4.43,11.13B,-,B,F,A-,C,C
SAFRY,Safran SA,Rating: Hold2.88,Rating: Buy3.66,Rating: Strong Buy5.00,96.64B,1.04,C-,A+,A+,C,F
MRSN,"Mersana Therapeutics, Inc.",Rating: Hold2.88,Rating: Not Covered,Rating: Strong Buy4.60,270.54M,-,C+,D+,D-,B,B+
NSRGY,Nestlé S.A.,Rating: Hold2.88,Rating: Buy3.50,Rating: Buy4.20,222.60B,3.80,C-,D-,A+,D,D+
YUM,"Yum! Brands, Inc.",Rating: Hold2.88,Rating: Hold3.00,Rating: Hold3.48,38.88B,1.88,F,B-,A,C+,D
TFX,Teleflex Incorporated,Rating: Hold2.88,Rating: Not Covered,Rating: Hold3.40,8.92B,0.71,F,D,A-,C,B-
IHG,InterContinental Hotels Group PLC,Rating: Hold2.88,Rating: Buy3.50,Rating: Hold3.33,19.68B,1.25,F,A-,A-,A-,D-
TLS,Telos Corporation,Rating: Hold2.88,Rating: Not Covered,Rating: Buy4.00,246.09M,-,B+,D-,D,D+,B
SAH,"Sonic Automotive, Inc.",Rating: Hold2.88,Rating: Buy4.00,Rating: Buy3.66,2.39B,1.72,B-,D-,D+,B+,D+
CVAC,CureVac N.V.,Rating: Hold2.88,Rating: Hold3.00,Rating: Buy3.75,643.78M,-,C+,D,B-,C-,B+
HTHT,H World Group Limited,Rating: Hold2.88,Rating: Buy4.00,Rating: Strong Buy4.73,10.04B,1.97,C,A,A,C,C
GRNT,"Granite Ridge Resources, Inc.",Rating: Hold2.88,Rating: Buy4.00,Rating: Buy4.00,856.37M,6.72,B+,C-,A+,B-,D-
NTES,"NetEase, Inc.",Rating: Hold2.88,Rating: Buy4.00,Rating: Strong Buy4.60,56.49B,2.89,C-,D-,A,C,C
BERY,"Berry Global Group, Inc.",Rating: Hold2.88,Rating: Buy3.66,Rating: Hold3.23,8.24B,1.41,C,D+,B+,B,D-
DSDVY,DSV A/S,Rating: Hold2.88,Rating: Buy4.00,Rating: Strong Buy5.00,49.31B,0.48,D-,C+,B,B+,D-
PHI,PLDT Inc.,Rating: Hold2.88,Rating: Strong Buy4.50,Rating: Strong Buy5.00,4.75B,7.72,A,B+,B,D+,C+
CECO,CECO Environmental Corp.,Rating: Hold2.88,Rating: Hold3.00,Rating: Strong Buy4.50,1.12B,-,D-,B+,C-,A-,F
ETD,Ethan Allen Interiors Inc.,Rating: Hold2.88,Rating: Hold3.00,Rating: Buy3.66,781.97M,4.98,B,D,B-,C+,C+
FBIO,"Fortress Biotech, Inc.",Rating: Hold2.88,Rating: Not Covered,Rating: Buy4.33,50.52M,-,A+,A+,D,C+,C-
ZS,"Zscaler, Inc.",Rating: Hold2.88,Rating: Buy3.58,Rating: Buy4.16,31.45B,-,D,B,A,C+,D-
ACHL,Achilles Therapeutics plc,Rating: Hold2.88,Rating: Not Covered,Rating: Buy4.00,43.98M,-,B+,D+,C+,A-,C
DVN,Devon Energy Corporation,Rating: Hold2.88,Rating: Buy4.10,Rating: Buy3.96,24.86B,2.85,B-,C-,A,D+,C+
BELFA,Bel Fuse Inc.,Rating: Hold2.87,Rating: Buy3.50,Rating: Strong Buy5.00,1.03B,0.25,B-,D-,B,B+,D-
LUNMF,Lundin Mining Corporation,Rating: Hold2.87,Rating: Buy3.66,Rating: Buy3.80,7.64B,2.70,A-,A,B,C,C-
VTSI,"VirTra, Inc.",Rating: Hold2.87,Rating: Not Covered,Rating: Strong Buy4.50,85.56M,-,B-,A-,D+,C-,B
IFF,International Flavors & Fragrances Inc.,Rating: Hold2.87,Rating: Hold3.00,Rating: Buy4.04,23.22B,2.21,D-,D-,D+,C,C+
DYLLF,Deep Yellow Limited,Rating: Hold2.87,Rating: Hold3.00,Rating: Not Covered,775.09M,-,D,A+,A+,D+,A-
CWH,"Camping World Holdings, Inc.",Rating: Hold2.87,Rating: Hold3.00,Rating: Strong Buy4.54,2.46B,2.04,C,F,D+,B,B-
SCWX,SecureWorks Corp.,Rating: Hold2.87,Rating: Hold3.00,Rating: Hold2.66,744.90M,-,B+,C+,C-,B,F
DIDIY,DiDi Global Inc.,Rating: Hold2.87,Rating: Sell2.00,Rating: Strong Buy5.00,23.63B,-,C,A,C-,B,C+
OPAL,OPAL Fuels Inc.,Rating: Hold2.87,Rating: Buy4.00,Rating: Buy4.25,668.85M,-,A,A+,D-,D+,B+
CP,Canadian Pacific Kansas City Limited,Rating: Hold2.87,Rating: Buy3.75,Rating: Buy4.18,70.32B,0.75,D,B-,A,D+,C-
ENLV,Enlivex Therapeutics Ltd.,Rating: Hold2.87,Rating: Not Covered,Rating: Strong Buy4.50,24.40M,-,B+,C+,C+,D+,B+
NKE,"NIKE, Inc.",Rating: Hold2.87,Rating: Hold3.36,Rating: Buy3.82,116.61B,1.89,D-,D,A+,D+,D+
SANM,Sanmina Corporation,Rating: Hold2.87,Rating: Not Covered,Rating: Hold3.33,4.30B,-,A-,B,C,B,D-
ACNB,ACNB Corporation,Rating: Hold2.87,Rating: Not Covered,Rating: Buy4.33,401.44M,2.64,C+,B,D+,B-,F
HAL,Halliburton Company,Rating: Hold2.87,Rating: Buy3.50,Rating: Buy4.48,28.01B,2.10,D,C,B,C-,C
CVE,Cenovus Energy Inc.,Rating: Hold2.87,Rating: Strong Buy4.80,Rating: Strong Buy4.52,28.70B,3.00,B,B+,A,D,D+
IMAB,I-Mab,Rating: Hold2.87,Rating: Not Covered,Rating: Buy4.25,77.50M,-,A-,D+,C,D,A-
ENFN,"Enfusion, Inc.",Rating: Hold2.87,Rating: Buy3.50,Rating: Hold3.22,1.29B,-,D,B,B-,B-,C-
BLDR,"Builders FirstSource, Inc.",Rating: Hold2.87,Rating: Hold3.00,Rating: Buy4.41,21.26B,-,C,F,A,C+,C
AVA,Avista Corporation,Rating: Hold2.87,Rating: Buy4.00,Rating: Hold3.20,3.06B,4.92,B+,C-,C-,C-,C-
VNRX,VolitionRx Limited,Rating: Hold2.87,Rating: Not Covered,Rating: Strong Buy4.50,64.57M,-,D,A,D,B-,B
RCMT,"RCM Technologies, Inc.",Rating: Hold2.87,Rating: Strong Buy4.50,Rating: Strong Buy5.00,175.72M,-,A-,A,C-,C,B-
ASUR,"Asure Software, Inc.",Rating: Hold2.87,Rating: Not Covered,Rating: Buy4.44,260.76M,-,B,A+,D,B-,D
VSTM,"Verastem, Inc.",Rating: Hold2.87,Rating: Buy4.00,Rating: Strong Buy4.77,203.39M,-,C,C-,D+,B,B
UCTT,"Ultra Clean Holdings, Inc.",Rating: Hold2.87,Rating: Buy3.50,Rating: Strong Buy4.75,1.69B,-,B+,B,C-,C-,B-
XENE,Xenon Pharmaceuticals Inc.,Rating: Hold2.87,Rating: Not Covered,Rating: Strong Buy4.64,3.29B,-,B-,B,C+,B,C-
RGCO,"RGC Resources, Inc.",Rating: Hold2.87,Rating: Not Covered,Rating: Strong Buy5.00,213.57M,3.83,C,A,C-,C-,C+
NOV,NOV Inc.,Rating: Hold2.87,Rating: Hold3.00,Rating: Buy3.76,6.22B,1.56,C,A+,C+,C-,B-
BKH,Black Hills Corporation,Rating: Hold2.87,Rating: Buy3.50,Rating: Hold3.16,4.58B,4.07,B,D,C,B,D-
TRX,TRX Gold Corporation,Rating: Hold2.86,Rating: Not Covered,Rating: Buy4.33,98.68M,-,C+,B,C-,D+,B+
TPX,"Tempur Sealy International, Inc.",Rating: Hold2.86,Rating: Hold3.00,Rating: Buy4.44,9.69B,0.93,D-,C,A-,B,C
GOGO,Gogo Inc.,Rating: Hold2.86,Rating: Buy4.00,Rating: Buy3.75,1.02B,-,C,D,A-,C-,B
INFN,Infinera Corporation,Rating: Hold2.86,Rating: Not Covered,Rating: Hold2.90,1.57B,-,C+,B+,D+,B,D+
UTZ,"Utz Brands, Inc.",Rating: Hold2.86,Rating: Hold3.00,Rating: Buy4.18,2.40B,1.37,D,B+,C,C+,B
GHG,GreenTree Hospitality Group Ltd.,Rating: Hold2.86,Rating: Not Covered,Rating: Hold3.00,276.20M,3.68,A+,A,A-,C,B-
ASX,"ASE Technology Holding Co., Ltd.",Rating: Hold2.86,Rating: Hold3.00,Rating: Strong Buy4.66,20.09B,3.33,A+,A,A-,C,D-
ALE,"ALLETE, Inc.",Rating: Hold2.86,Rating: Not Covered,Rating: Buy3.66,3.75B,4.35,C+,C-,C+,C,C-
LGIH,"LGI Homes, Inc.",Rating: Hold2.86,Rating: Hold3.00,Rating: Hold2.66,2.59B,-,A-,B,D,C+,C+
WPRT,Westport Fuel Systems Inc.,Rating: Hold2.86,Rating: Not Covered,Rating: Buy4.14,77.31M,-,A,C,D,D-,B+
PSMT,"PriceSmart, Inc.",Rating: Hold2.86,Rating: Not Covered,Rating: Buy4.33,2.69B,1.29,B-,B,C-,B+,C+
HL,Hecla Mining Company,Rating: Hold2.86,Rating: Hold3.00,Rating: Buy4.20,3.45B,0.73,F,A,C-,B-,C+
W,Wayfair Inc.,Rating: Hold2.86,Rating: Hold3.00,Rating: Buy3.86,5.69B,-,C,A+,D,C-,C-
BLKB,"Blackbaud, Inc.",Rating: Hold2.86,Rating: Buy4.00,Rating: Hold3.33,4.18B,-,D+,A,B,B-,D+
SKM,"SK Telecom Co., Ltd.",Rating: Hold2.86,Rating: Buy4.00,Rating: Strong Buy4.50,9.34B,5.87,A-,D-,A-,B-,C-
SUN,Sunoco LP Common Units,Rating: Hold2.86,Rating: Buy4.00,Rating: Buy4.25,7.43B,6.35,B+,B+,C,C+,C
SHIM,Shimmick Corporation,Rating: Hold2.86,Rating: Not Covered,Rating: Hold3.00,73.17M,-,A,B,F,D-,A+
DGII,Digi International Inc.,Rating: Hold2.86,Rating: Hold3.00,Rating: Buy4.00,1.20B,-,C,C,B+,B-,D+
CXT,"Crane NXT, Co.",Rating: Hold2.86,Rating: Hold3.00,Rating: Strong Buy4.50,3.59B,0.99,D+,B+,B-,C+,C-
BELFB,Bel Fuse Inc.,Rating: Hold2.86,Rating: Buy4.00,Rating: Strong Buy4.66,1.03B,0.35,B-,D-,B,B+,D
HCM,HUTCHMED (China) Limited,Rating: Hold2.86,Rating: Not Covered,Rating: Strong Buy4.54,3.14B,-,C+,F,B,B-,C+
EONGY,E.ON SE,Rating: Hold2.86,Rating: Hold3.00,Rating: Strong Buy5.00,32.95B,4.55,A-,D,A-,D,F
APRE,"Aprea Therapeutics, Inc.",Rating: Hold2.86,Rating: Not Covered,Rating: Buy4.33,16.20M,-,A-,C+,C,D+,A-
LH,Labcorp Holdings Inc.,Rating: Hold2.86,Rating: Hold3.00,Rating: Buy4.22,20.25B,1.19,F,D-,A,B+,D
DNLI,Denali Therapeutics Inc.,Rating: Hold2.86,Rating: Buy4.00,Rating: Buy4.41,3.62B,-,B-,C,C+,A-,D
OIS,"Oil States International, Inc.",Rating: Hold2.86,Rating: Not Covered,Rating: Buy4.00,350.90M,-,C-,C+,D+,B-,A-
TMICY,Trend Micro Incorporated,Rating: Hold2.86,Rating: Not Covered,Rating: Buy4.00,7.23B,8.83,B,D,B,C+,C
GPRK,GeoPark Limited,Rating: Hold2.86,Rating: Buy4.00,Rating: Buy4.14,464.83M,6.35,A+,C+,B-,C,C
FGEN,"FibroGen, Inc.",Rating: Hold2.86,Rating: Not Covered,Rating: Hold2.50,39.20M,-,A+,D+,C-,D,A-
NLST,"Netlist, Inc.",Rating: Hold2.85,Rating: Buy4.00,Rating: Buy4.00,271.84M,-,B+,C+,D-,D-,A+
BCC,Boise Cascade Company,Rating: Hold2.85,Rating: Hold3.00,Rating: Buy3.71,5.62B,0.55,B-,F,C+,C+,C+
AM,Antero Midstream Corporation,Rating: Hold2.85,Rating: Buy3.75,Rating: Hold2.87,7.58B,5.71,C-,C,B,B,D
ASIX,AdvanSix Inc.,Rating: Hold2.85,Rating: Buy4.00,Rating: Buy4.00,845.23M,2.02,B-,A-,C-,A-,D
PLG,Platinum Group Metals Ltd.,Rating: Hold2.85,Rating: Not Covered,Rating: Hold3.33,164.41M,-,B-,C,D,A-,C
FUBO,fuboTV Inc.,Rating: Hold2.85,Rating: Hold2.75,Rating: Hold3.44,501.14M,-,B+,B-,D-,D+,B+
PTVE,Pactiv Evergreen Inc.,Rating: Hold2.85,Rating: Hold3.00,Rating: Strong Buy4.50,2.42B,2.96,C+,C-,C+,B,C+
CZR,"Caesars Entertainment, Inc.",Rating: Hold2.85,Rating: Buy3.50,Rating: Buy4.17,8.13B,-,B-,D-,C,C+,C-
JKS,"JinkoSolar Holding Co., Ltd.",Rating: Hold2.85,Rating: Buy3.50,Rating: Hold3.28,1.20B,13.29,A+,C-,B-,D+,C-
CSL,Carlisle Companies Incorporated,Rating: Hold2.85,Rating: Hold3.00,Rating: Buy4.00,20.68B,0.81,D,B-,A+,B,D
ADYEY,Adyen N.V.,Rating: Hold2.85,Rating: Buy3.50,Rating: Buy4.33,46.07B,-,F,A-,A+,D,C-
CNVVY,ConvaTec Group PLC,Rating: Hold2.85,Rating: Not Covered,Rating: Buy4.00,6.19B,2.11,D,C,A-,B-,Rating: Not Covered
HES,Hess Corporation,Rating: Hold2.85,Rating: Buy3.50,Rating: Buy3.68,45.07B,1.24,D-,B-,A,C+,C
ELF,"e.l.f. Beauty, Inc.",Rating: Hold2.85,Rating: Buy3.60,Rating: Strong Buy4.50,7.16B,-,F,A,C,D,B+
BCPC,Balchem Corporation,Rating: Hold2.85,Rating: Hold3.00,Rating: Buy4.00,5.84B,0.44,F,C+,B+,B+,C+
GILT,Gilat Satellite Networks Ltd.,Rating: Hold2.85,Rating: Not Covered,Rating: Strong Buy4.66,308.46M,-,A-,C,C,C,C
USAS,Americas Gold and Silver Corporation,Rating: Hold2.85,Rating: Not Covered,Rating: Strong Buy4.50,106.95M,-,D+,B,D,A,D-
TRI,Thomson Reuters Corporation,Rating: Hold2.85,Rating: Buy4.00,Rating: Hold3.05,72.74B,1.34,F,C,A,C-,C
EVCM,EverCommerce Inc.,Rating: Hold2.85,Rating: Sell2.00,Rating: Buy4.00,2.21B,-,C,A-,C+,B,D
BJRI,"BJ's Restaurants, Inc.",Rating: Hold2.85,Rating: Hold3.00,Rating: Hold3.40,863.38M,-,C-,A+,C-,B-,D-
TDG,TransDigm Group Incorporated,Rating: Hold2.85,Rating: Hold3.33,Rating: Buy4.26,70.25B,-,F,C+,A+,C,C-
HY,"Hyster-Yale, Inc.",Rating: Hold2.85,Rating: Hold3.00,Rating: Buy3.50,983.22M,2.40,A,A+,C,D,B-
WK,Workiva Inc.,Rating: Hold2.85,Rating: Buy4.00,Rating: Buy4.40,5.36B,-,D-,B,B-,B-,F
TERN,"Terns Pharmaceuticals, Inc.",Rating: Hold2.85,Rating: Buy3.66,Rating: Buy4.33,538.51M,-,B-,B+,C+,C+,B
EFX,Equifax Inc.,Rating: Hold2.85,Rating: Strong Buy4.50,Rating: Buy4.27,32.38B,0.60,F,B+,A-,C-,C+
RSVR,"Reservoir Media, Inc.",Rating: Hold2.85,Rating: Not Covered,Rating: Strong Buy5.00,604.61M,-,D-,A,D,A-,D-
OTCM,OTC Markets Group Inc.,Rating: Hold2.85,Rating: Buy4.00,Rating: Not Covered,609.87M,1.38,D+,C-,A-,D,C
EB,"Eventbrite, Inc.",Rating: Hold2.85,Rating: Hold3.00,Rating: Buy3.50,356.52M,-,B+,B-,D+,D,B+
AN,"AutoNation, Inc.",Rating: Hold2.85,Rating: Hold3.00,Rating: Buy4.23,7.11B,-,C+,D,C,B-,D+
SBGSY,Schneider Electric S.E.,Rating: Hold2.84,Rating: Hold3.00,Rating: Hold2.50,140.89B,1.51,D,A,A+,C,D-
GRFS,"Grifols, S.A.",Rating: Hold2.84,Rating: Buy4.00,Rating: Buy3.75,6.36B,-,A+,A+,A-,B,D-
CLSK,"CleanSpark, Inc.",Rating: Hold2.84,Rating: Buy4.00,Rating: Strong Buy4.50,3.58B,-,B-,A+,F,C,D+
FLNC,"Fluence Energy, Inc.",Rating: Hold2.84,Rating: Buy4.00,Rating: Buy4.34,3.32B,-,C-,B-,C-,C-,C+
DNOW,DNOW Inc.,Rating: Hold2.84,Rating: Hold3.00,Rating: Buy4.33,1.60B,-,A,D-,B-,B-,D-
RDUS,"Radius Recycling, Inc.",Rating: Hold2.84,Rating: Not Covered,Rating: Hold3.00,552.66M,3.81,B+,A-,D,B-,B
MHK,"Mohawk Industries, Inc.",Rating: Hold2.84,Rating: Buy4.00,Rating: Buy3.64,8.78B,-,B-,D+,B-,B,F
FUFU,BitFuFu Inc.,Rating: Hold2.84,Rating: Buy3.50,Rating: Buy4.00,853.61M,-,B-,A+,A,C,Rating: Not Covered
PPSI,"Pioneer Power Solutions, Inc.",Rating: Hold2.84,Rating: Not Covered,Rating: Strong Buy4.50,65.74M,-,B,C,D-,A-,D+
APG,APi Group Corporation,Rating: Hold2.84,Rating: Strong Buy5.00,Rating: Buy4.25,10.32B,-,C,B-,C+,C+,C
MLM,"Martin Marietta Materials, Inc.",Rating: Hold2.84,Rating: Hold3.00,Rating: Buy4.04,36.40B,0.51,F,C+,A,B,C-
VWAGY,Volkswagen AG,Rating: Hold2.84,Rating: Buy3.60,Rating: Strong Buy5.00,43.19B,11.26,A+,F,A+,F,F
DOX,Amdocs Limited,Rating: Hold2.84,Rating: Sell2.00,Rating: Strong Buy4.55,9.96B,2.15,C+,D-,B+,C,C-
EPC,Edgewell Personal Care Company,Rating: Hold2.84,Rating: Buy4.00,Rating: Buy3.77,1.79B,1.63,C,D+,C+,C,B
PMTS,CPI Card Group Inc.,Rating: Hold2.84,Rating: Buy4.00,Rating: Strong Buy4.75,341.14M,-,B-,D-,C,B,F
CELZ,"Creative Medical Technology Holdings, Inc.",Rating: Hold2.84,Rating: Not Covered,Rating: Buy4.00,4.63M,-,A-,F,C,D+,A-
HEES,"H&E Equipment Services, Inc.",Rating: Hold2.84,Rating: Not Covered,Rating: Buy3.83,2.14B,1.85,B,F,B+,B,D+
GWRS,"Global Water Resources, Inc.",Rating: Hold2.84,Rating: Not Covered,Rating: Strong Buy4.50,325.05M,2.24,F,A-,D,C-,C+
ANYYY,"Aena S.M.E., S.A.",Rating: Hold2.84,Rating: Buy4.00,Rating: Strong Buy5.00,32.08B,3.85,A-,A-,A+,C+,D
ACDC,ProFrac Holding Corp.,Rating: Hold2.84,Rating: Hold3.00,Rating: Hold2.66,1.46B,-,C+,A+,D+,B,D
BBWI,"Bath & Body Works, Inc.",Rating: Hold2.84,Rating: Buy4.00,Rating: Buy3.85,7.78B,2.23,B+,D+,B+,C-,C+
KMT,Kennametal Inc.,Rating: Hold2.84,Rating: Hold3.00,Rating: Hold2.66,2.21B,2.81,B,D-,C+,B-,C-
GLDG,GoldMining Inc.,Rating: Hold2.84,Rating: Not Covered,Rating: Buy4.00,165.19M,-,B,C-,D,C,B-
JBL,Jabil Inc.,Rating: Hold2.84,Rating: Buy3.50,Rating: Buy4.11,15.05B,0.24,C+,D-,A-,C+,D+
NIO,NIO Inc.,Rating: Hold2.84,Rating: Hold3.36,Rating: Buy4.00,9.21B,-,B,C,F,C-,C+
CSLLY,CSL Limited,Rating: Hold2.84,Rating: Not Covered,Rating: Strong Buy5.00,88.33B,1.45,F,A-,A,B-,C
TV,"Grupo Televisa, S.A.B.",Rating: Hold2.84,Rating: Strong Buy5.00,Rating: Buy3.66,1.02B,28.22,A+,A-,B,D-,C+
WOOF,"Petco Health and Wellness Company, Inc.",Rating: Hold2.84,Rating: Hold3.00,Rating: Hold3.15,1.18B,-,D+,F,D-,A-,C-
WMG,Warner Music Group Corp.,Rating: Hold2.84,Rating: Hold3.00,Rating: Buy3.84,16.63B,2.18,D,B+,B+,B-,C-
PENN,"PENN Entertainment, Inc.",Rating: Hold2.84,Rating: Buy3.50,Rating: Buy3.70,3.15B,-,C-,F,D,B,D+
URGN,UroGen Pharma Ltd.,Rating: Hold2.83,Rating: Strong Buy5.00,Rating: Strong Buy4.66,534.24M,-,C+,B+,D+,C,B
GFR,Greenfire Resources Ltd.,Rating: Hold2.83,Rating: Not Covered,Rating: Strong Buy4.50,502.26M,-,C,B+,C-,B+,D
